title,price,location,society,bedrooms,bathrooms,size,rating,url,contact_info,description,listing_date,source_file
5 Marla Lavish House For Sale In Green Valley And Four Season Road Faisalabad,PKR 2.5 Crore,"Samundari Road, Faisalabad",Faisalabad,4,5,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_samundari_road_5_marla_lavish_house_for_sale_in_green_valley_and_four_season_road_faisalabad-53097457-1080-1.html,"Phone Available, WhatsApp Available, Email Available","""four Season Samundari Road, Faisal",Added: 1 week ago,house-775.html
7 Marla Spanish Style Brand New House For Sale In Sitara Gold Satiana Road Faisalabad,PKR 3.5 Crore,"Sitara Gold City, Satiana Road",Satiana Road,4,5,7 Marla,Titanium,https://www.zameen.com/Property/satiana_road_sitara_gold_city_7_marla_spanish_style_brand_new_house_for_sale_in_sitara_gold_satiana_road_faisalabad-53097456-10822-1.html,"Phone Available, WhatsApp Available, Email Available","""Sitara Gold City"" Fish Form Satian",Added: 1 week ago,house-776.html
5 Marla Brand New Lavish House Available For Sale In Sitara Gold Satyana Road Faisalabad,PKR 2.5 Crore,"Sitara Gold City, Satiana Road",Satiana Road,4,5,5 Marla,Titanium,https://www.zameen.com/Property/satiana_road_sitara_gold_city_5_marla_brand_new_lavish_house_available_for_sale_in_sitara_gold_satyana_road_faisalabad-53097455-10822-1.html,"Phone Available, WhatsApp Available, Email Available","""Sitara Gold City"" Fish Form Satian",Added: 1 week ago,house-777.html
5 Marla Lavish House For Sale in Green Valley and four Season Road Faisalabad,PKR 2.5 Crore,"Samundari Road, Faisalabad",Faisalabad,4,5,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_samundari_road_5_marla_lavish_house_for_sale_in_green_valley_and_four_season_road_faisalabad-53097454-1080-1.html,"Phone Available, WhatsApp Available, Email Available","""four Season Samundari Road, Faisal",Added: 1 week ago,house-778.html
5 Marla Brand New Spanish Style House For Sale In Green Valley Samundari Road,PKR 2.4 Crore,"Samundari Road, Faisalabad",Faisalabad,4,4,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_samundari_road_5_marla_brand_new_spanish_style_house_for_sale_in_green_valley_samundari_road-53097453-1080-1.html,"Phone Available, WhatsApp Available, Email Available",""" 5 Marla Brand New Spanish Style h",Added: 1 week ago,house-779.html
Highly-Desirable Prime Location House Available In Citi Housing Samundri Road For sale,PKR 3.5 Crore,"Citi Housing Samundri Road, Citi Housing",Citi Housing,N/A,N/A,10 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_samundri_road_highly-desirable_prime_location_house_available_in_citi_housing_samundri_road_for_sale-53097658-11230-1.html,"Phone Available, WhatsApp Available, Email Available",Citi Housing Samundri Road is unden,Added: 1 week ago,house-78.html
5 Marla Brand New Spanish Style House For Sale In Green Valley Samundari Road,PKR 2.4 Crore,"Samundari Road, Faisalabad",Faisalabad,4,4,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_samundari_road_5_marla_brand_new_spanish_style_house_for_sale_in_green_valley_samundari_road-53097451-1080-1.html,"Phone Available, WhatsApp Available, Email Available",""" 5 Marla Brand New Spanish Style h",Added: 1 week ago,house-780.html
5 Marla Brand New Lavish House Available For Sale Main Samundari Road,PKR 1.5 Crore,"Samundari Road, Faisalabad",Faisalabad,4,4,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_samundari_road_5_marla_brand_new_lavish_house_available_for_sale_main_samundari_road-53097472-1080-1.html,"Phone Available, WhatsApp Available, Email Available",5 Marla House For Sale Different So,Added: 1 week ago,house-781.html
5 Marla Brand New Lavish House Available For Sale In Different Main Samundari Road Faisalabad,PKR 2.6 Crore,"Oasis Orchard, Samundari Road",Samundari Road,4,5,5 Marla,Titanium,https://www.zameen.com/Property/samundari_road_oasis_orchard_5_marla_brand_new_lavish_house_available_for_sale_in_different_main_samundari_road_faisalabad-53097476-17896-1.html,"Phone Available, WhatsApp Available, Email Available","""Sitara Gold City"" Fish Form Satian",Added: 1 week ago,house-782.html
house available for sale,PKR 1.75 Crore,"Sargodha Road, Faisalabad",Faisalabad,5,6,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_sargodha_road_house_available_for_sale-53105627-768-1.html,"Phone Available, WhatsApp Available, Email Available",A beautiful house in society reason,Added: 1 week ago,house-783.html
Buy A Centrally Located 20 Marla House In Wapda City - Block J,PKR 10 Crore,"Wapda City - Block J, Wapda City",Wapda City,N/A,N/A,1 Kanal,N/A,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_j_buy_a_centrally_located_20_marla_house_in_wapda_city_-_block_j-53103901-5074-1.html,"Phone Available, WhatsApp Available, Email Available",Buying property is a one-time life,Added: 1 week ago,house-784.html
12marla Very Beautiful House Available For Sale full and final rate 67500000 and demand 7caror Main Canal Road,PKR 6.75 Crore,"Canal Road, Faisalabad",Faisalabad,5,6,12 Marla,Titanium,https://www.zameen.com/Property/faisalabad_canal_road_12marla_very_beautiful_house_available_for_sale_full_and_final_rate_67500000_and_demand_7caror_main_canal_road-53041216-1140-1.html,"Phone Available, WhatsApp Available, Email Available",Canal Road is based away from the h,Added: 1 week ago,house-785.html
"A Very Beautiful House Just Slightly Used Like A Brand New,At Main Canal Road",PKR 8.98 Crore,"Canal Road, Faisalabad",Faisalabad,6,6,1 Kanal,Titanium,https://www.zameen.com/Property/faisalabad_canal_road_a_very_beautiful_house_just_slightly_used_like_a_brand_new_at_main_canal_road-53041217-1140-1.html,"Phone Available, WhatsApp Available, Email Available",Another piece of property just came,Added: 1 week ago,house-786.html
7 Marla Fresh House Available People'S Colony,PKR 3.85 Crore,"Peoples Colony No 1, Faisalabad",Faisalabad,4,5,7 Marla,Titanium,https://www.zameen.com/Property/faisalabad_peoples_colony_no_1_7_marla_fresh_house_available_people_s_colony-53056094-535-1.html,"Phone Available, WhatsApp Available, Email Available",Peoples Colony No 1 offers real est,Added: 1 week ago,house-787.html
"20 Marla Main Satiana Road ,Fresh Looks ,",PKR 3.5 Crore,"Satiana Road, Faisalabad",Faisalabad,6,6,1 Kanal,Titanium,https://www.zameen.com/Property/faisalabad_satiana_road_20_marla_main_satiana_road_fresh_looks-53056108-534-1.html,"Phone Available, WhatsApp Available, Email Available",Living in Satiana Road can be a dre,Added: 1 week ago,house-788.html
Perfect Corner 5 Marla House In Four Season Housing For Sale,PKR 3 Crore,"Four Season Housing, Faisalabad",Faisalabad,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_four_season_housing_perfect_corner_5_marla_house_in_four_season_housing_for_sale-53103111-4945-1.html,"Phone Available, WhatsApp Available, Email Available",5 Marla House Fore Sale In Four Ses,Added: 1 week ago,house-789.html
10 Marla Brand New House Is Available For Sale In Wapda City Block K Faisalabad,PKR 3.45 Crore,"Wapda City - Block K, Wapda City",Wapda City,6,6,10 Marla,N/A,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_k_10_marla_brand_new_house_is_available_for_sale_in_wapda_city_block_k_faisalabad-53100433-5075-1.html,"Phone Available, WhatsApp Available, Email Available",10 Marla Brand New House Is Availab,Added: 1 week ago,house-79.html
Prime Location 5 Marla House In Four Seasons Phase 2 - Daffodil Enclave,PKR 3.25 Crore,"Four Seasons Phase 2 - Daffodil Enclave, Four Seasons Phase 2",Four Seasons Phase 2,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/four_seasons_phase_2_four_seasons_phase_2_-_daffodil_enclave_prime_location_5_marla_house_in_four_seasons_phase_2_-_daffodil_enclave-53103109-18812-1.html,"Phone Available, WhatsApp Available, Email Available",This property is definitely not a m,Added: 1 week ago,house-790.html
This Is Your Chance To Buy Corner House In Faisalabad,PKR 3 Crore,"Four Seasons Phase 2 - Marigold Enclave, Four Seasons Phase 2",Four Seasons Phase 2,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/four_seasons_phase_2_four_seasons_phase_2_-_marigold_enclave_this_is_your_chance_to_buy_corner_house_in_faisalabad-53103108-18814-1.html,"Phone Available, WhatsApp Available, Email Available",Owning a house in Four Seasons Phas,Added: 1 week ago,house-791.html
Prime Location 5 Marla House In Only Rs. 26500000,PKR 2.65 Crore,"Four Seasons Phase 1, Four Season Housing",Four Season Housing,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/four_season_housing_four_seasons_phase_1_prime_location_5_marla_house_in_only_rs_26500000-53103107-18806-1.html,"Phone Available, WhatsApp Available, Email Available",Not every city can become your home,Added: 1 week ago,house-792.html
Brand New 4 Marla House For Sale,PKR 1.85 Crore,"Oasis Orchard, Samundari Road",Samundari Road,4,4,4 Marla,N/A,https://www.zameen.com/Property/samundari_road_oasis_orchard_brand_new_4_marla_house_for_sale-53103106-17896-1.html,"Phone Available, WhatsApp Available, Email Available","Fda Approved Society
 Gated Communi",Added: 1 week ago,house-793.html
Property For Sale In Citi Housing - Phase 1 Faisalabad Is Available Under Rs. 16000000,PKR 1.6 Crore,"Citi Housing Sargodha Road, Citi Housing",Citi Housing,3,4,5 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_sargodha_road_property_for_sale_in_citi_housing_-_phase_1_faisalabad_is_available_under_rs_16000000-53072949-11229-1.html,"Phone Available, WhatsApp Available, Email Available",It is expected that houses in Citi,Added: 1 week ago,house-794.html
10 Marla Double Storey House For Sale In Khyaban Colony,PKR 3 Crore,"Khayaban Colony, Faisalabad",Faisalabad,3,4,10 Marla,N/A,https://www.zameen.com/Property/faisalabad_khayaban_colony_10_marla_double_storey_house_for_sale_in_khyaban_colony-53067600-4980-1.html,"Phone Available, WhatsApp Available, Email Available",The House like this does not pop up,Added: 1 week ago,house-795.html
Citi Housing - Block B 10 Marla House Up For Sale,PKR 3.25 Crore,"Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road",Citi Housing Sargodha Road,N/A,N/A,10 Marla,N/A,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_b_citi_housing_-_block_b_10_marla_house_up_for_sale-53072935-14610-1.html,"Phone Available, WhatsApp Available, Email Available",It Is Your Dream House That You See,Added: 1 week ago,house-796.html
Buy A Corner 5 Marla House For Sale In Citi Housing - Block C,PKR 1.75 Crore,"Citi Housing Sargodha Road - Block C, Citi Housing Sargodha Road",Citi Housing Sargodha Road,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_c_buy_a_corner_5_marla_house_for_sale_in_citi_housing_-_block_c-53072934-14611-1.html,"Phone Available, WhatsApp Available, Email Available","With features like this, you bet th",Added: 1 week ago,house-797.html
Property For Sale In Citi Housing - Phase 1 Faisalabad Is Available Under Rs. 16000000/-,PKR 1.6 Crore,"Citi Housing Sargodha Road, Citi Housing",Citi Housing,3,4,5 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_sargodha_road_property_for_sale_in_citi_housing_-_phase_1_faisalabad_is_available_under_rs_16000000_--53072932-11229-1.html,"Phone Available, WhatsApp Available, Email Available",It is expected that houses in Citi,Added: 1 week ago,house-798.html
PRIME LOCATION 15 MARLA HOUSE MAIN BOULEVARD FOR SALE IN ZEE GARDEN GT ROAD FAISALABAD,PKR 5.5 Crore,"Zee Garden, Canal Expressway",Canal Expressway,6,7,15 Marla,N/A,https://www.zameen.com/Property/canal_expressway_zee_garden_prime_location_15_marla_house_main_boulevard_for_sale_in_zee_garden_gt_road_faisalabad-52905378-10732-1.html,"Phone Available, WhatsApp Available, Email Available","15 Marla House For Sale Zee Garden,",Added: 1 week ago,house-799.html
7 Marla Brand New House On 5 Years Installments Plan,PKR 4.25 Crore,"Divine Enclave, Canal Road",Canal Road,N/A,N/A,7 Marla,N/A,https://www.zameen.com/Property/canal_road_divine_enclave_7_marla_brand_new_house_on_5_years_installments_plan-52809339-21698-1.html,"Phone Available, WhatsApp Available, Email Available","7 Marla, Brand new House for Sale i",Added: 23 hours ago,house-8.html
Corner House For Sale,PKR 5 Crore,"Abdullah Gardens, East Canal Road",East Canal Road,5,7,9 Marla,N/A,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_corner_house_for_sale-53082925-4890-1.html,"Phone Available, WhatsApp Available, Email Available","CORNER House 
 MAIN BULEVARD
 MAIN",Added: 1 week ago,house-80.html
CORNER 13 MARLA FULLY FURNISHED HOUSE FOR SALE WADIE SITARA GT ROAD FAISALABAD,PKR 6.5 Crore,"Wadi-e-Sitara, Lahore - Sheikhupura - Faisalabad Road",Lahore - Sheikhupura - Faisalabad Road,4,4,13 Marla,N/A,https://www.zameen.com/Property/lahore_sheikhupura_faisalabad_road_wadi-e-sitara_corner_13_marla_fully_furnished_house_for_sale_wadie_sitara_gt_road_faisalabad-52905377-12441-1.html,"Phone Available, WhatsApp Available, Email Available",13.4 Marla Full Fursnnished House F,Added: 1 week ago,house-800.html
New House For Sale,PKR 1.2 Crore,"Rehman Gardens - Executive Block, Rehman Gardens",Rehman Gardens,4,5,3 Marla,N/A,https://www.zameen.com/Property/rehman_gardens_rehman_gardens_-_executive_block_new_house_for_sale-53030829-21703-1.html,"Phone Available, Email Available","Big Car Parking
 Marble Floor
 Big",Added: 1 week ago,house-801.html
Reserve A Centrally Located Prime Location House In Nisar Colony,PKR 4.95 Crore,"Nisar Colony, Faisalabad",Faisalabad,N/A,N/A,10 Marla,N/A,https://www.zameen.com/Property/faisalabad_nisar_colony_reserve_a_centrally_located_prime_location_house_in_nisar_colony-53067549-1128-1.html,"Phone Available, WhatsApp Available, Email Available",10.5 Marla House Fore Sale In Nisar,Added: 1 week ago,house-802.html
Brand New Beautiful House Double Storey,PKR 1.6 Crore,"Canal Valley, Lower Canal Road",Lower Canal Road,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/lower_canal_road_canal_valley_brand_new_beautiful_house_double_storey-53067550-11632-1.html,"Phone Available, WhatsApp Available, Email Available",This House is the ideal property at,Added: 1 week ago,house-803.html
Reserve A House Of 2 Marla Now In Gulberg Valley,PKR 78 Lakh,"Gulberg Valley, Faisalabad",Faisalabad,N/A,N/A,2 Marla,N/A,https://www.zameen.com/Property/faisalabad_gulberg_valley_reserve_a_house_of_2_marla_now_in_gulberg_valley-53067551-10823-1.html,"Phone Available, WhatsApp Available, Email Available",A price of PKR Rs. 7500000 is justi,Added: 1 week ago,house-804.html
4 Marla House For Sale In Rs 15000000 Only,PKR 1.5 Crore,"Khayaban-e-Green, Satiana Road",Satiana Road,N/A,N/A,4 Marla,N/A,https://www.zameen.com/Property/satiana_road_khayaban-e-green_4_marla_house_for_sale_in_rs_15000000_only-53067552-11518-1.html,"Phone Available, WhatsApp Available, Email Available","4 Marla build area
 
A modern infra",Added: 1 week ago,house-805.html
Gorgeous Prime Location 3 Marla House For Sale Available In Gulberg Valley,PKR 82 Lakh,"Gulberg Valley, Faisalabad",Faisalabad,N/A,N/A,3 Marla,N/A,https://www.zameen.com/Property/faisalabad_gulberg_valley_gorgeous_prime_location_3_marla_house_for_sale_available_in_gulberg_valley-53067553-10823-1.html,"Phone Available, WhatsApp Available, Email Available",Find Best Properties For Sale In On,Added: 1 week ago,house-806.html
Green Orchard 3.5 Marla House For Sale,PKR 1.1 Crore,"Green Orchard, Lower Canal Road",Lower Canal Road,4,3,3.5 Marla,N/A,https://www.zameen.com/Property/lower_canal_road_green_orchard_green_orchard_3_5_marla_house_for_sale-53067554-15298-1.html,"Phone Available, WhatsApp Available, Email Available",Dubal Store House Big car Garage 3,Added: 1 week ago,house-807.html
A House At Affordable Price Awaits You,PKR 1.35 Crore,"Sitara Gold City, Satiana Road",Satiana Road,3,4,4 Marla,N/A,https://www.zameen.com/Property/satiana_road_sitara_gold_city_a_house_at_affordable_price_awaits_you-53067555-10822-1.html,"Phone Available, WhatsApp Available, Email Available",And along with its reasonable Rs. 1,Added: 1 week ago,house-808.html
"A Very Beautiful House Just Slightly Used Like A Brand New,At Main Canal Road",PKR 8.98 Crore,"Canal Road, Faisalabad",Faisalabad,6,6,1 Kanal,Titanium,https://www.zameen.com/Property/faisalabad_canal_road_a_very_beautiful_house_just_slightly_used_like_a_brand_new_at_main_canal_road-53097842-1140-1.html,"Phone Available, WhatsApp Available, Email Available",What is stopping you from investing,Added: 1 week ago,house-809.html
A Spacious 5 Marla House In Model City 1,PKR 2.2 Crore,"Model City 1, Canal Road",Canal Road,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/canal_road_model_city_1_a_spacious_5_marla_house_in_model_city_1-53029940-8590-1.html,"Phone Available, WhatsApp Available, Email Available",We know you were in for a treat the,Added: 1 week ago,house-81.html
Semi-Furnished Double-Story House In Abdullah Garden Faisalabad,PKR 9 Crore,"Abdullah Gardens, East Canal Road",East Canal Road,5,5,1 Kanal,Titanium,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_semi-furnished_double-story_house_in_abdullah_garden_faisalabad-53097740-4890-1.html,"Phone Available, WhatsApp Available, Email Available",A beautiful Spanish-style 1 Kanal s,Added: 1 week ago,house-810.html
2.5 Marla House For Sale On Main Samundari Road,PKR 70 Lakh,"Samundari Road, Faisalabad",Faisalabad,3,3,2 Marla,Titanium,https://www.zameen.com/Property/faisalabad_samundari_road_2_5_marla_house_for_sale_on_main_samundari_road-53097381-1080-1.html,"Phone Available, WhatsApp Available, Email Available","2.5 Corner House For Sale
 Room 3",Added: 1 week ago,house-811.html
